Date,pm2.5,pm10,co,o3,so2,nox
6/16/2015,9.0465,10.87433333,0.184,34.7365,-,13.04475
6/17/2015,-201.8556667,-199.89375,-208.0195,-174.3531667,-915.3565417,-201.7207917
6/18/2015,-,-,-,-,-,-
6/19/2015,-,-,-,-,-,-
6/20/2015,-,-,-,-,-,-
6/21/2015,-,-,-,-,-,-
6/22/2015,-,-,-,-,-,-
6/23/2015,-,-,-,-,-,-
6/24/2015,-,-,-,-,-,-
6/25/2015,-,-,-,-,-,-
6/26/2015,-,-,-,-,-,-
6/27/2015,-,-,-,-,-,-
6/28/2015,-,-,-,-,-,-
6/29/2015,-,-,-,-,-,-
6/30/2015,-872.471625,-873.762,-874.0346667,-864.2857917,-873.145,-872.6292917
07/01/2015,-,-,-,-,-,-
07/02/2015,-,-,-,-,-,-
07/03/2015,-623.3610417,-623.335625,-624.1651667,-600.450875,-707.4144583,-620.2695
07/04/2015,-328.9459583,-328.2435417,-332.7884583,-301.0189583,-415.8287917,-323.6764167
07/05/2015,-,-,-,-,-,-
07/06/2015,-,-,-,-,-,-
07/07/2015,-,-,-,-,-,-
07/08/2015,-622.7586667,-622.8597083,-624.1086667,-655.062125,-665.1405,-658.8205417
07/09/2015,4.47225,4.762958333,0.252083333,30.67320833,1.81075,17.28016667
07/10/2015,-748.8964167,-748.9464167,-749.2085,-740.5915417,-790.664,-744.9590833
07/11/2015,-,-,-,-,-,-
07/12/2015,-,-,-,-,-,-
7/13/2015,-,-,-,-,-,-
7/14/2015,-,-,-,-,-,-
7/15/2015,-,-,-,-,-,-
7/16/2015,-,-,-,-,-,-
7/17/2015,-,-,-,-,-,-
7/18/2015,-,-,-,-,-,-
7/19/2015,-,-,-,-,-,-
7/20/2015,-,-,-,-,-,-
7/21/2015,-,-,-,-,-,-
7/22/2015,-,-,-,-,-,-
7/23/2015,-,-,-,-,-,-
7/24/2015,-619.9512083,-619.96975,-624.21875,-615.7344583,-623.9642917,-618.502875
7/25/2015,13.12183333,14.05995833,0.167583333,23.417625,3.593791667,17.75491667
7/26/2015,6.931208333,6.959875,0.173708333,-62.45608333,-31.92254167,-24.135375
7/27/2015,5.405333333,5.769083333,0.234333333,17.96208333,1.090333333,15.77591667
7/28/2015,6.942291667,7.864333333,0.240291667,24.81341667,-123.3689583,14.39583333
7/29/2015,8.284958333,9.288833333,0.243083333,20.49720833,-82.34995833,15.679125
7/30/2015,8.46125,9.540666667,0.222666667,-106.599375,-62.79245833,26.90004167
7/31/2015,12.109125,12.515625,0.247,23.32241667,-123.5967917,16.016
08/01/2015,10.83645833,11.665375,0.284166667,17.62466667,-165.6098333,16.419375
08/02/2015,13.737375,14.655375,0.289583333,19.02108333,-81.612375,16.808375
08/03/2015,9.400791667,10.52541667,0.262625,17.23391667,-37.46479167,14.86379167
08/04/2015,-328.2322083,-323.483375,-332.849625,-319.7917917,-332.4580833,-325.1605
08/05/2015,-,-,-,-,-,-
08/06/2015,-,-,-,-,-,-
08/07/2015,-,-,-,-,-,-
08/08/2015,-,-,-,-,-,-
08/09/2015,-,-,-,-,-,-
08/10/2015,-,-,-,-,-,-
08/11/2015,-,-,-,-,-,-
08/12/2015,-,-,-,-,-,-
8/13/2015,-,-,-,-,-,-
8/14/2015,-,-,-,-,-,-
8/15/2015,-,-,-,-,-,-
8/16/2015,-,-,-,-,-,-
8/17/2015,-,-,-,-,-,-
8/18/2015,-,-,-,-,-,-
8/19/2015,-,-,-,-,-,-
8/20/2015,-,-,-,-,-,-
8/21/2015,-,-,-,-,-,-
8/22/2015,-,-,-,-,-,-
8/23/2015,-,-,-,-,-,-
8/24/2015,-,-,-,-,-,-
8/25/2015,-,-,-,-,-,-
8/26/2015,-,-,-,-,-,-
8/27/2015,-,-,-,-,-,-
8/28/2015,-,-,-,-,-,-
8/29/2015,-,-,-,-,-,-
8/30/2015,-,-,-,-,-,-
8/31/2015,-,-,-,-,-,-
09/01/2015,-,-,-,-,-,-
09/02/2015,-,-,-,-,-,-
09/03/2015,-,-,-,-,-,-
09/04/2015,-496.2051667,-495.1789583,-665.863125,-489.975375,-499.0090417,-493.937875
09/05/2015,6.430791667,10.90791667,-582.6216667,13.918,1.555666667,15.13295833
09/06/2015,6.113666667,7.148,0.226208333,14.12366667,-39.48766667,12.58966667
09/07/2015,6.324333333,10.90420833,0.23225,16.13604167,1.88125,13.16358333
09/08/2015,11.57958333,14.49125,0.295083333,15.48041667,0.96025,15.95929167
09/09/2015,13.26570833,16.36395833,0.330666667,18.66083333,1.367958333,18.489125
09/10/2015,-33.59729167,-33.01054167,-41.31720833,-29.78791667,-40.18670833,-24.24816667
09/11/2015,4.98525,6.924166667,0.275333333,16.67791667,-40.445125,17.13716667
09/12/2015,6.3235,8.27025,0.281583333,15.39266667,-123.7825833,16.304625
9/13/2015,7.951291667,10.924,0.2935,-244.0381667,-957.354625,13.30704167
9/14/2015,7.121375,7.923458333,0.30025,-410.4716667,-915.6854167,12.00916667
9/15/2015,7.00275,8.630125,0.305666667,-370.0742083,-790.42175,11.15558333
9/16/2015,8.488416667,9.445125,0.31575,-454.1877083,-957.3225,11.92054167
9/17/2015,10.771875,12.30658333,0.309375,-454.0280833,-,10.83195833
