date,year,month,day,so2,nox,o3,pm2.5,pm10,co
12/16/2014,2014,12,16,,,,,,
12/17/2014,2014,12,17,,,,,,
12/18/2014,2014,12,18,,,,,,
12/19/2014,2014,12,19,,,,,,
12/20/2014,2014,12,20,,,,,,
12/21/2014,2014,12,21,,,,,,
12/22/2014,2014,12,22,,,,,,
12/23/2014,2014,12,23,,,,,,
12/24/2014,2014,12,24,,,,,,
12/25/2014,2014,12,25,,,,,,
12/26/2014,2014,12,26,,,,,,
12/27/2014,2014,12,27,,,,,,
12/28/2014,2014,12,28,,,,,,
12/29/2014,2014,12,29,,,,,,
12/30/2014,2014,12,30,,,,,,
12/31/2014,2014,12,31,,,,,,
01/01/2015,2015,1,1,5.429,11.57620833,43.20970833,0.157416667,0,0.207208333
01/02/2015,2015,1,2,-37.951875,13.152125,39.06375,0.119833333,0,0.173583333
01/03/2015,2015,1,3,4.248416667,16.64983333,38.778875,0.119333333,0,0.195
01/04/2015,2015,1,4,4.571291667,17.37654167,39.09,0.120291667,0,0.238916667
01/05/2015,2015,1,5,-37.84220833,16.73175,36.46183333,0.12125,0,0.271583333
01/06/2015,2015,1,6,4.150375,13.75858333,39.44816667,0.120833333,0,0.261208333
01/07/2015,2015,1,7,-79.26079167,18.7245,33.86758333,0.117791667,0,0.253125
01/08/2015,2015,1,8,-79.51016667,19.42,36.499875,0.121666667,0,0.218291667
01/09/2015,2015,1,9,4.208916667,15.283875,35.99525,0.120458333,0,0.239916667
01/10/2015,2015,1,10,-37.48291667,15.75841667,38.156875,0.120833333,0,0.202291667
01/11/2015,2015,1,11,-80.01616667,14.54020833,36.19870833,0.119458333,0,0.185583333
01/12/2015,2015,1,12,3.490375,19.69633333,35.20404167,0.120875,0,0.218833333
1/13/2015,2015,1,13,-122.030125,18.37454167,43.286125,5.582208333,11.629375,0.247416667
1/14/2015,2015,1,14,-707.4743333,15.43854167,51.57970833,23.36445833,42.168125,0.349666667
1/15/2015,2015,1,15,-499.016625,16.14533333,47.66133333,39.79225,51.58695833,0.475833333
1/16/2015,2015,1,16,-373.9610417,16.89266667,51.280625,23.02383333,42.47945833,0.455458333
1/17/2015,2015,1,17,-749.0390417,-25.94308333,12.32383333,7.590041667,32.39,0.355833333
1/18/2015,2015,1,18,-457.4386667,20.34675,44.389,33.29825,53.43416667,0.481083333
1/19/2015,2015,1,19,-290.755,21.82354167,47.40966667,21.84583333,35.283625,0.461375
1/20/2015,2015,1,20,-291.0106667,21.777375,49.463875,22.991625,39.267875,0.405375
1/21/2015,2015,1,21,-206.0610833,18.87733333,53.27075,24.3385,40.11879167,0.304791667
1/22/2015,2015,1,22,-540.769,11.065125,69.20504167,18.4705,39.573,0.220208333
1/23/2015,2015,1,23,-749.1247083,24.90833333,55.179625,13.77458333,23.04454167,0.284333333
1/24/2015,2015,1,24,-915.6985417,22.66445833,56.89516667,12.45654167,28.08254167,0.209208333
1/25/2015,2015,1,25,-665.756375,18.99291667,51.62533333,18.61295833,32.2875,0.195833333
1/26/2015,2015,1,26,-540.8890833,20.92825,51.25729167,28.51475,46.035,0.271916667
1/27/2015,2015,1,27,-415.9637917,19.27258333,49.30279167,25.87595833,42.71029167,0.277666667
1/28/2015,2015,1,28,-540.7919583,18.90970833,50.18608333,28.52516667,45.20991667,0.331625
1/29/2015,2015,1,29,-332.4222083,17.74741667,47.94920833,29.9935,48.61120833,0.287625
1/30/2015,2015,1,30,-540.5311667,18.041375,52.72270833,23.20875,43.85991667,0.255416667
1/31/2015,2015,1,31,-790.7838333,17.66041667,52.32391667,8.536041667,28.92954167,0.179375
02/01/2015,2015,2,1,-874.02225,15.19220833,60.285125,12.46095833,33.5795,0.201416667
02/02/2015,2015,2,2,-957.3728333,20.66354167,53.30025,15.81475,35.79695833,0.208416667
02/03/2015,2015,2,3,-957.30025,17.06425,52.43541667,18.64583333,42.76820833,0.22475
02/04/2015,2015,2,4,-832.472625,18.51825,53.11620833,21.295125,45.37525,0.254166667
02/05/2015,2015,2,5,-832.4556667,18.03070833,52.564875,23.914375,46.19333333,0.272625
02/06/2015,2015,2,6,-707.4381667,19.51254167,55.54604167,20.982875,40.926125,0.254791667
02/07/2015,2015,2,7,-790.7978333,16.06933333,62.118125,15.376375,35.12179167,0.325541667
02/08/2015,2015,2,8,-832.3865417,14.07779167,57.05404167,16.63695833,37.831625,0.300375
02/09/2015,2015,2,9,-582.223125,17.58125,54.83995833,22.95320833,48.27566667,0.311666667
02/10/2015,2015,2,10,-665.7658333,18.60108333,56.12533333,20.79033333,43.82020833,0.293458333
02/11/2015,2015,2,11,-582.4745,15.784,54.76329167,17.140125,40.3695,0.24675
02/12/2015,2015,2,12,-540.5571667,15.277125,57.181625,25.194875,53.32683333,0.260708333
2/13/2015,2015,2,13,-582.404625,17.41158333,58.74516667,26.46391667,52.501,0.308
2/14/2015,2015,2,14,-874.0629167,16.62904167,54.38925,13.71383333,38.43016667,0.240458333
2/15/2015,2015,2,15,-915.6997083,14.43104167,51.52970833,8.826208333,28.414,0.17925
2/16/2015,2015,2,16,-457.3293333,13.54925,53.72754167,16.45279167,38.38,0.237833333
2/17/2015,2015,2,17,-707.205625,15.22608333,48.60991667,16.45241667,43.38641667,0.198
2/18/2015,2015,2,18,-957.3685,16.40829167,45.87745833,11.945375,36.7065,0.1765
2/19/2015,2015,2,19,-832.4144583,14.79616667,48.47170833,11.39445833,33.218875,0.18625
2/20/2015,2015,2,20,-832.3519167,16.37966667,56.34333333,10.32395833,34.12270833,0.218833333
2/21/2015,2015,2,21,-915.7404167,16.107875,53.58920833,16.22195833,42.05195833,0.199
2/22/2015,2015,2,22,-790.773125,15.59433333,51.28404167,25.75,54.329875,0.227375
2/23/2015,2015,2,23,-872.2485417,16.76283333,49.94941667,20.83329167,46.0315,0.226458333
2/24/2015,2015,2,24,-790.5868333,15.568625,49.00916667,29.71504167,55.041375,0.278416667
2/25/2015,2015,2,25,-832.3515417,14.44825,44.28258333,18.55254167,44.038,0.238666667
2/26/2015,2015,2,26,-748.7140417,16.75816667,44.62033333,24.295375,35.98083333,0.2365
2/27/2015,2015,2,27,-,16.440625,41.07641667,34.51991667,32.684375,0.1895
2/28/2015,2015,2,28,-832.4171667,14.99775,34.94895833,34.01466667,33.88654167,0.240083333
03/01/2015,2015,3,1,-790.7678333,13.08308333,37.807875,36.399,36.04854167,0.244916667
03/02/2015,2015,3,2,-832.4525833,16.86270833,39.38975,31.10304167,28.695125,0.249125
03/03/2015,2015,3,3,-832.4576667,20.863875,41.48529167,32.98033333,42.437625,0.376208333
03/04/2015,2015,3,4,-663.4079167,17.076875,38.66975,28.21279167,50.90695833,0.255791667
03/05/2015,2015,3,5,-873.8540417,17.292625,35.99470833,23.23720833,44.20679167,0.200708333
03/06/2015,2015,3,6,-915.7111667,13.88333333,38.23120833,26.5305,45.91179167,0.228166667
03/07/2015,2015,3,7,-915.492875,13.33279167,36.34620833,26.86279167,43.54058333,0.267041667
03/08/2015,2015,3,8,-,15.016,35.346625,15.310375,32.00566667,0.187791667
03/09/2015,2015,3,9,-832.2334167,12.646625,39.6475,29.76483333,47.72804167,0.253375
03/10/2015,2015,3,10,-957.3490417,13.97995833,36.79241667,14.58133333,33.60825,0.171333333
03/11/2015,2015,3,11,-957.28925,13.48141667,40.941875,21.55825,39.67604167,0.218583333
03/12/2015,2015,3,12,-707.2569167,12.84941667,46.51125,20.19395833,36.33720833,0.222583333
3/13/2015,2015,3,13,-915.7194167,15.69116667,41.23770833,19.74695833,37.84395833,0.23125
3/14/2015,2015,3,14,-873.8125,15.941375,40.52058333,23.02445833,42.40395833,0.252
3/15/2015,2015,3,15,-540.54025,15.207625,42.68175,28.979625,50.24829167,0.323666667
3/16/2015,2015,3,16,-582.2716667,17.14983333,43.31566667,27.24675,48.3035,0.304041667
3/17/2015,2015,3,17,-832.355875,19.22483333,41.45954167,31.59933333,55.44625,0.519583333
3/18/2015,2015,3,18,-748.3564583,12.92466667,45.94245833,35.94995833,60.85445833,0.269916667
3/19/2015,2015,3,19,-790.6707917,19.61920833,42.89583333,38.75020833,68.42283333,0.281416667
3/20/2015,2015,3,20,-665.328,16.57033333,45.77766667,45.13645833,74.388375,0.318916667
3/21/2015,2015,3,21,-456.0519583,17.63925,42.99183333,37.65291667,65.20570833,0.289625
3/22/2015,2015,3,22,-915.6915833,15.19029167,32.79841667,12.65104167,27.60720833,0.181291667
3/23/2015,2015,3,23,-915.2581667,14.05479167,32.377,7.531708333,21.199125,0.125541667
3/24/2015,2015,3,24,-915.6602083,13.56483333,35.367875,15.62966667,29.70420833,0.177416667
3/25/2015,2015,3,25,-874.0587917,17.68779167,37.86154167,19.156,36.98595833,0.24525
3/26/2015,2015,3,26,-915.4459583,21.19679167,37.58308333,20.40304167,35.834125,0.267
3/27/2015,2015,3,27,-,19.334125,39.017,15.05516667,33.75375,0.207
3/28/2015,2015,3,28,-832.3697083,15.960125,38.623875,19.386875,38.37808333,0.229958333
3/29/2015,2015,3,29,-874.0165833,15.865875,35.87920833,20.595375,38.5375,0.237166667
3/30/2015,2015,3,30,-,16.04791667,34.30904167,13.75933333,30.468375,0.207541667
3/31/2015,2015,3,31,-874.0075417,17.02354167,40.55241667,21.57283333,40.424875,0.208916667
04/01/2015,2015,4,1,-874.0484167,16.33375,40.426125,29.049,42.11320833,0.255625
04/02/2015,2015,4,2,-957.3578333,12.51654167,38.568375,19.40408333,31.02458333,0.192625
04/03/2015,2015,4,3,-957.3515417,11.63825,39.40775,17.33983333,30.58979167,0.191958333
04/04/2015,2015,4,4,-707.0465833,12.454625,43.52504167,28.84979167,45.530875,0.238708333
04/05/2015,2015,4,5,-790.6772083,13.29575,41.92175,25.15120833,38.156125,0.195708333
04/06/2015,2015,4,6,-790.0089583,16.60870833,37.79191667,19.50570833,31.44379167,0.170083333
04/07/2015,2015,4,7,-915.6974167,17.54104167,35.27325,19.396,33.57270833,0.216166667
04/08/2015,2015,4,8,-957.3077917,-614.5589583,-615.1749583,-613.6155833,-606.08275,-624.2606667
04/09/2015,2015,4,9,-,-,-,-,-,-
04/10/2015,2015,4,10,-915.709625,-621.164,-608.1292083,-620.239125,-614.701375,-624.179875
04/11/2015,2015,4,11,-957.364375,11.77833333,42.408875,13.79279167,27.69104167,0.278416667
04/12/2015,2015,4,12,-915.5737083,10.70629167,42.77745833,17.554,30.34666667,0.163666667
4/13/2015,2015,4,13,-873.9845,10.06929167,39.97720833,15.51995833,33.375625,0.190583333
4/14/2015,2015,4,14,-790.52875,9.884041667,51.73695833,27.60225,52.20829167,0.266833333
4/15/2015,2015,4,15,-,14.92716667,45.265125,21.72091667,38.94945833,0.25375
4/16/2015,2015,4,16,-873.9544583,15.75866667,42.928125,24.83975,42.242875,0.283083333
4/17/2015,2015,4,17,-915.6841667,14.01741667,26.91595833,9.526791667,18.49383333,0.219375
4/18/2015,2015,4,18,-345.9197917,-43.03433333,-182.5205417,10.540875,19.555625,0.220166667
4/19/2015,2015,4,19,-861.8230833,-318.8596667,-350.218375,15.24808333,23.734375,0.2415
4/20/2015,2015,4,20,-545.1341667,-298.9824167,-508.73575,17.40775,24.866625,0.228125
4/21/2015,2015,4,21,-664.96775,15.65729167,45.61433333,29.25091667,41.85575,0.295208333
4/22/2015,2015,4,22,-957.3585417,-314.03675,-312.3404583,-271.346625,-264.2349583,-290.9989167
4/23/2015,2015,4,23,-957.3625417,14.82720833,38.222125,10.17754167,17.94425,0.261083333
4/24/2015,2015,4,24,-,11.73775,43.90941667,12.55395833,21.70308333,0.220625
4/25/2015,2015,4,25,-,14.37483333,39.68108333,17.01075,28.10616667,0.277291667
4/26/2015,2015,4,26,-915.619375,12.256375,39.41220833,13.709125,23.61858333,0.226583333
4/27/2015,2015,4,27,-,10.21591667,42.67541667,11.888125,21.04583333,0.203625
4/28/2015,2015,4,28,-829.839125,9.403541667,42.34845833,13.05904167,22.512125,0.183625
4/29/2015,2015,4,29,-,10.89383333,41.11470833,12.437875,19.91225,0.208458333
4/30/2015,2015,4,30,-,10.86370833,41.5975,18.08445833,27.8305,0.207583333
05/01/2015,2015,5,1,-830.9039583,10.56195833,44.1235,12.45429167,21.22729167,0.196208333
05/02/2015,2015,5,2,-915.50575,10.11366667,45.4625,18.14075,28.65366667,0.194916667
05/03/2015,2015,5,3,-915.152375,15.25466667,38.419625,12.43683333,20.069375,0.212333333
05/04/2015,2015,5,4,-832.2695,14.57566667,40.78220833,16.59375,27.01683333,0.213041667
05/05/2015,2015,5,5,-956.9942917,14.23529167,42.43295833,17.767625,26.40375,0.189291667
05/06/2015,2015,5,6,-956.361875,12.18241667,45.45670833,21.60366667,30.34304167,0.186375
05/07/2015,2015,5,7,-,14.415,47.463875,27.67825,34.99154167,0.23375
05/08/2015,2015,5,8,-873.5739583,13.97116667,41.82895833,20.646125,30.17045833,0.217291667
05/09/2015,2015,5,9,-873.934125,9.970375,38.00341667,14.02608333,23.74654167,0.185666667
05/10/2015,2015,5,10,-957.3421667,8.177375,37.04629167,14.35320833,24.79404167,0.148458333
05/11/2015,2015,5,11,-581.0580833,10.558125,40.54354167,10.35775,21.018625,0.135041667
05/12/2015,2015,5,12,-790.6965833,13.44866667,42.44254167,16.84504167,28.25108333,0.184083333
5/13/2015,2015,5,13,-749.0212083,12.786,38.20125,10.56716667,18.00433333,0.163916667
5/14/2015,2015,5,14,-,11.80125,42.05504167,12.20833333,22.49154167,0.169583333
5/15/2015,2015,5,15,-957.1796667,9.237291667,41.965375,11.56791667,21.944125,0.154583333
5/16/2015,2015,5,16,-957.312625,7.890416667,45.319125,12.51933333,24.22554167,0.158583333
5/17/2015,2015,5,17,-790.5075833,7.220708333,44.22741667,11.53733333,19.93258333,0.136375
5/18/2015,2015,5,18,-581.0499583,11.29220833,50.938,18.22279167,27.80616667,0.141875
5/19/2015,2015,5,19,-329.947375,9.456083333,49.180875,20.47279167,31.62579167,0.143958333
5/20/2015,2015,5,20,-663.63325,9.74575,46.64025,23.2225,35.70683333,0.245583333
5/21/2015,2015,5,21,-748.2002083,10.32341667,42.519625,16.197,27.27916667,0.169
5/22/2015,2015,5,22,-748.478375,8.406375,40.95291667,11.69633333,21.05670833,0.157333333
5/23/2015,2015,5,23,-915.6415833,10.61795833,39.18091667,10.87704167,19.63170833,0.155333333
5/24/2015,2015,5,24,-914.8234167,13.11141667,41.48491667,11.88179167,20.40625,0.197875
5/25/2015,2015,5,25,-914.8154167,11.047625,41.659625,12.9295,21.561375,0.182
5/26/2015,2015,5,26,-665.4972083,14.038625,38.022625,18.08520833,22.395625,0.181833333
5/27/2015,2015,5,27,-704.3841667,12.59670833,40.937875,9.3945,14.12820833,0.143125
5/28/2015,2015,5,28,-705.23575,11.64766667,39.94970833,11.036625,18.29566667,0.142083333
5/29/2015,2015,5,29,-790.0980417,14.50029167,41.61129167,17.666875,27.857875,0.22125
5/30/2015,2015,5,30,-832.0144583,12.40629167,41.40245833,11.98783333,20.57225,0.181
5/31/2015,2015,5,31,-705.907,12.73095833,45.02504167,14.112,23.56183333,0.1965
06/01/2015,2015,6,1,-873.6494583,12.981625,46.23029167,16.20033333,24.447,0.200833333
06/02/2015,2015,6,2,-832.297,15.91891667,44.07445833,14.56808333,24.20283333,0.198916667
06/03/2015,2015,6,3,-664.3095833,14.10433333,44.64870833,12.6445,22.9045,0.1635
06/04/2015,2015,6,4,-673.4415833,-474.4884583,-438.9104583,19.85170833,30.862,0.215583333
06/05/2015,2015,6,5,-668.6239167,-74.410625,-210.8957917,11.61366667,19.89966667,0.170958333
06/06/2015,2015,6,6,-915.62625,13.74666667,36.7145,8.043416667,15.42491667,0.16425
06/07/2015,2015,6,7,-748.030375,12.23204167,37.52145833,10.61925,17.23275,0.15625
06/08/2015,2015,6,8,-873.6756667,13.95204167,42.31583333,11.32454167,17.006375,0.174833333
06/09/2015,2015,6,9,-,14.88129167,39.32941667,11.379,18.5745,0.21925
06/10/2015,2015,6,10,-914.89675,12.07066667,40.98379167,10.46945833,15.50845833,0.185916667
06/11/2015,2015,6,11,-484.4964583,-34.34591667,-397.6209583,11.045875,14.926,0.166833333
06/12/2015,2015,6,12,-915.7092917,12.765375,35.65179167,9.796625,15.81766667,0.172875
6/13/2015,2015,6,13,-832.10175,11.09695833,33.38295833,6.423208333,11.96654167,0.173375
6/14/2015,2015,6,14,-915.6668333,10.20041667,35.46245833,9.708458333,12.78283333,0.160958333
6/15/2015,2015,6,15,-915.6889167,12.54379167,37.74491667,10.07958333,12.73225,0.158625
6/16/2015,2015,6,16,-,13.04475,34.7365,9.0465,10.87433333,0.184
6/17/2015,2015,6,17,-915.3565417,-201.7207917,-174.3531667,-201.8556667,-199.89375,-208.0195
6/18/2015,2015,6,18,-,-,-,-,-,-
6/19/2015,2015,6,19,-,-,-,-,-,-
6/20/2015,2015,6,20,-,-,-,-,-,-
6/21/2015,2015,6,21,-,-,-,-,-,-
6/22/2015,2015,6,22,-,-,-,-,-,-
6/23/2015,2015,6,23,-,-,-,-,-,-
6/24/2015,2015,6,24,-,-,-,-,-,-
6/25/2015,2015,6,25,-,-,-,-,-,-
6/26/2015,2015,6,26,-,-,-,-,-,-
6/27/2015,2015,6,27,-,-,-,-,-,-
6/28/2015,2015,6,28,-,-,-,-,-,-
6/29/2015,2015,6,29,-,-,-,-,-,-
6/30/2015,2015,6,30,-873.145,-872.6292917,-864.2857917,-872.471625,-873.762,-874.0346667
07/01/2015,2015,7,1,-,-,-,-,-,-
07/02/2015,2015,7,2,-,-,-,-,-,-
07/03/2015,2015,7,3,-707.4144583,-620.2695,-600.450875,-623.3610417,-623.335625,-624.1651667
07/04/2015,2015,7,4,-415.8287917,-323.6764167,-301.0189583,-328.9459583,-328.2435417,-332.7884583
07/05/2015,2015,7,5,-,-,-,-,-,-
07/06/2015,2015,7,6,-,-,-,-,-,-
07/07/2015,2015,7,7,-,-,-,-,-,-
07/08/2015,2015,7,8,-665.1405,-658.8205417,-655.062125,-622.7586667,-622.8597083,-624.1086667
07/09/2015,2015,7,9,1.81075,17.28016667,30.67320833,4.47225,4.762958333,0.252083333
07/10/2015,2015,7,10,-790.664,-744.9590833,-740.5915417,-748.8964167,-748.9464167,-749.2085
07/11/2015,2015,7,11,-,-,-,-,-,-
07/12/2015,2015,7,12,-,-,-,-,-,-
7/13/2015,2015,7,13,-,-,-,-,-,-
7/14/2015,2015,7,14,-,-,-,-,-,-
7/15/2015,2015,7,15,-,-,-,-,-,-
7/16/2015,2015,7,16,-,-,-,-,-,-
7/17/2015,2015,7,17,-,-,-,-,-,-
7/18/2015,2015,7,18,-,-,-,-,-,-
7/19/2015,2015,7,19,-,-,-,-,-,-
7/20/2015,2015,7,20,-,-,-,-,-,-
7/21/2015,2015,7,21,-,-,-,-,-,-
7/22/2015,2015,7,22,-,-,-,-,-,-
7/23/2015,2015,7,23,-,-,-,-,-,-
7/24/2015,2015,7,24,-623.9642917,-618.502875,-615.7344583,-619.9512083,-619.96975,-624.21875
7/25/2015,2015,7,25,3.593791667,17.75491667,23.417625,13.12183333,14.05995833,0.167583333
7/26/2015,2015,7,26,-31.92254167,-24.135375,-62.45608333,6.931208333,6.959875,0.173708333
7/27/2015,2015,7,27,1.090333333,15.77591667,17.96208333,5.405333333,5.769083333,0.234333333
7/28/2015,2015,7,28,-123.3689583,14.39583333,24.81341667,6.942291667,7.864333333,0.240291667
7/29/2015,2015,7,29,-82.34995833,15.679125,20.49720833,8.284958333,9.288833333,0.243083333
7/30/2015,2015,7,30,-62.79245833,26.90004167,-106.599375,8.46125,9.540666667,0.222666667
7/31/2015,2015,7,31,-123.5967917,16.016,23.32241667,12.109125,12.515625,0.247
08/01/2015,2015,8,1,-165.6098333,16.419375,17.62466667,10.83645833,11.665375,0.284166667
08/02/2015,2015,8,2,-81.612375,16.808375,19.02108333,13.737375,14.655375,0.289583333
08/03/2015,2015,8,3,-37.46479167,14.86379167,17.23391667,9.400791667,10.52541667,0.262625
08/04/2015,2015,8,4,-332.4580833,-325.1605,-319.7917917,-328.2322083,-323.483375,-332.849625
08/05/2015,2015,8,5,-,-,-,-,-,-
08/06/2015,2015,8,6,-,-,-,-,-,-
08/07/2015,2015,8,7,-,-,-,-,-,-
08/08/2015,2015,8,8,-,-,-,-,-,-
08/09/2015,2015,8,9,-,-,-,-,-,-
08/10/2015,2015,8,10,-,-,-,-,-,-
08/11/2015,2015,8,11,-,-,-,-,-,-
08/12/2015,2015,8,12,-,-,-,-,-,-
8/13/2015,2015,8,13,-,-,-,-,-,-
8/14/2015,2015,8,14,-,-,-,-,-,-
8/15/2015,2015,8,15,-,-,-,-,-,-
8/16/2015,2015,8,16,-,-,-,-,-,-
8/17/2015,2015,8,17,-,-,-,-,-,-
8/18/2015,2015,8,18,-,-,-,-,-,-
8/19/2015,2015,8,19,-,-,-,-,-,-
8/20/2015,2015,8,20,-,-,-,-,-,-
8/21/2015,2015,8,21,-,-,-,-,-,-
8/22/2015,2015,8,22,-,-,-,-,-,-
8/23/2015,2015,8,23,-,-,-,-,-,-
8/24/2015,2015,8,24,-,-,-,-,-,-
8/25/2015,2015,8,25,-,-,-,-,-,-
8/26/2015,2015,8,26,-,-,-,-,-,-
8/27/2015,2015,8,27,-,-,-,-,-,-
8/28/2015,2015,8,28,-,-,-,-,-,-
8/29/2015,2015,8,29,-,-,-,-,-,-
8/30/2015,2015,8,30,-,-,-,-,-,-
8/31/2015,2015,8,31,-,-,-,-,-,-
09/01/2015,2015,9,1,-,-,-,-,-,-
09/02/2015,2015,9,2,-,-,-,-,-,-
09/03/2015,2015,9,3,-,-,-,-,-,-
09/04/2015,2015,9,4,-499.0090417,-493.937875,-489.975375,-496.2051667,-495.1789583,-665.863125
09/05/2015,2015,9,5,1.555666667,15.13295833,13.918,6.430791667,10.90791667,-582.6216667
09/06/2015,2015,9,6,-39.48766667,12.58966667,14.12366667,6.113666667,7.148,0.226208333
09/07/2015,2015,9,7,1.88125,13.16358333,16.13604167,6.324333333,10.90420833,0.23225
09/08/2015,2015,9,8,0.96025,15.95929167,15.48041667,11.57958333,14.49125,0.295083333
09/09/2015,2015,9,9,1.367958333,18.489125,18.66083333,13.26570833,16.36395833,0.330666667
09/10/2015,2015,9,10,-40.18670833,-24.24816667,-29.78791667,-33.59729167,-33.01054167,-41.31720833
09/11/2015,2015,9,11,-40.445125,17.13716667,16.67791667,4.98525,6.924166667,0.275333333
09/12/2015,2015,9,12,-123.7825833,16.304625,15.39266667,6.3235,8.27025,0.281583333
9/13/2015,2015,9,13,-957.354625,13.30704167,-244.0381667,7.951291667,10.924,0.2935
9/14/2015,2015,9,14,-915.6854167,12.00916667,-410.4716667,7.121375,7.923458333,0.30025
9/15/2015,2015,9,15,-790.42175,11.15558333,-370.0742083,7.00275,8.630125,0.305666667
9/16/2015,2015,9,16,-957.3225,11.92054167,-454.1877083,8.488416667,9.445125,0.31575
9/17/2015,2015,9,17,-,10.83195833,-454.0280833,10.771875,12.30658333,0.309375
9/18/2015,2015,9,18,-915.5052917,12.42570833,-496.3552917,11.25395833,14.03133333,0.308416667
9/19/2015,2015,9,19,-,11.00383333,-538.450625,12.95920833,14.55845833,0.34775
9/20/2015,2015,9,20,-,10.068,-454.7159583,7.75125,8.29875,0.269666667
9/21/2015,2015,9,21,-,9.494,-454.0994167,7.442458333,8.347041667,0.289125
9/22/2015,2015,9,22,-915.555375,10.884125,-370.8394167,8.70525,11.57741667,0.29325
9/23/2015,2015,9,23,-,11.815,-579.857,11.121875,12.01954167,0.334333333
9/24/2015,2015,9,24,-,-660.852375,-,-661.034625,-660.2800833,-665.8632917
9/25/2015,2015,9,25,-,-957.1870833,-,-956.3016667,-956.5655833,-957.364875
9/26/2015,2015,9,26,-,-,-,-,-,-
9/27/2015,2015,9,27,-,-,-,-,-,-
9/28/2015,2015,9,28,-,-,-,-,-,-
9/29/2015,2015,9,29,-,-,-,-,-,-
9/30/2015,2015,9,30,-,-,-,-,-,-
10/01/2015,2015,10,1,-,-,-,-,-,-
10/02/2015,2015,10,2,-707.3419167,-703.6111667,-702.6711667,-707.4267917,-707.467625,-707.4139167
10/03/2015,2015,10,3,1.18675,17.18091667,18.888375,14.68133333,13.40479167,0.593916667
10/04/2015,2015,10,4,-290.574875,-281.3767083,-278.9040417,-271.6314583,-273.38825,-291.07125
10/05/2015,2015,10,5,-,-,-,-,-,-
10/06/2015,2015,10,6,-415.7350833,-407.4660833,-401.3760417,-360.3952917,-360.6296667,-374.2827083
10/07/2015,2015,10,7,-165.27375,12.82029167,16.085125,16.16991667,15.995125,0.304583333
10/08/2015,2015,10,8,-623.0692083,11.35679167,-327.0814167,14.135,14.8245,0.328333333
10/09/2015,2015,10,9,-915.6780833,10.96854167,-160.42825,17.73245833,18.50345833,0.358833333
10/10/2015,2015,10,10,-749.0842083,-618.937125,-872.9569583,-617.8127917,-617.084625,-624.2313333
10/11/2015,2015,10,11,-,-,-,-,-,-
10/12/2015,2015,10,12,-,-,-,-,-,-
10/13/2015,2015,10,13,-,-,-,-,-,-
10/14/2015,2015,10,14,-,-,-,-,-,-
10/15/2015,2015,10,15,-,-,-,-,-,-
10/16/2015,2015,10,16,-,-,-,-,-,-
10/17/2015,2015,10,17,-,-,-,-,-,-
10/18/2015,2015,10,18,-,-,-,-,-,-
10/19/2015,2015,10,19,-,-,-,-,-,-
10/20/2015,2015,10,20,-,-,-,-,-,-
10/21/2015,2015,10,21,-624.0601667,-620.4222917,-613.8249583,-623.2627083,-623.32925,-957.3072917
10/22/2015,2015,10,22,-82.33704167,10.13870833,25.15470833,5.343833333,4.625083333,-
